listing_id,id,date,reviewer_id,reviewer_name,comments
42970,169139764,2017-07-11,55644795,Saleh,My wife and I loved the room it was clean comfortable and in a very very very good location so in my opinion it's the best place to stay in Amsterdam. Now Dionne is a magnificent host! She made sure we were having the best airbnb experience  she made sure that we enjoyed our stay . I definitely recommend staying in Monique & dionne place 
42970,171378454,2017-07-17,116116221,Nicolas,"Très sympathique, proche de toutes commodité, hôte agréables et attentionné"
42970,174312588,2017-07-25,30615078,Gustavo,Great stay. Highly recommended.
42970,174814710,2017-07-27,119306589,Jason,"Dionne is a fantastic host. Her communication is great and we appreciate her checking in on us each day. The location is perfect, reasonable walk to all areas of the city.  Room is as described. Would definitely stay here again. "
42970,179702074,2017-08-08,72548317,Alice,This place was absolutely wonderful. Above and beyond what we expected.
42970,180316697,2017-08-10,118414665,Ross,"The apartment is in a great location, close to all the attractions.
It is very clean inside and secure from the street.
The hosts were very kind and warm to us throughout our stay.
Thanks again."
42970,184174776,2017-08-19,2547078,Renan,"All is perfect <3

Good comunication, great place and friendly people."
42970,187505679,2017-08-27,111253503,João,"My stay at Dionne's was great. She was great to communicate with and everything agreed upon was fulfilled on her behalf. She was very available, but could still give me all the privacy I requested. The room itself was clean, organized and pretty darn quiet when you consider you're at the city center. Great mattress, small but fully functional restroom, night lighting was good, good Wi-Fi and fridge (with freezer), decent cable tv, and 94% efficient blackouts (very rare in Amsterdam). Several complimentary drinks and snacks upon arrival, two bikes and good vibe to the building and the area. There are some mosquitos in the summer and I have a problem with that: Dionne got me a great (and quite beautiful actually) mosquito net for the bed.
Great stay! Close to everything on foot and at the same time, very comfortable and peaceful. Thanks Dionne!"
42970,188420372,2017-08-29,21728174,Julia,Monique and Dionne were wonderfully accommodating hosts. Their attention to the small details and making it a point to get to know us made our short stay in Amsterdam a true pleasure! I would stay here again in a heartbeat!
42970,189554241,2017-09-02,31367786,Jaffet,"Amazing place , the bed was very comfortable, location was great and Dionne was very good at communicating throughout our stay . The Sonos speaker was awesome 10/10 would recommend !"
42970,193060325,2017-09-12,16849938,Zbigniew,"This is a great place - a wonderful central location and a homely, comfortable feeling! Our host Dionne was very kind and gave us lots of tips, all of which were fantastic.  We would definitely stay here again, as it really added to our vibrant Amsterdam experience!"
42970,196403341,2017-09-23,72494667,Kristin,"First, the location was phenomenal! The neighborhood is in walking distance from everything, including tourist attractions, great food, and good shopping. The apartment was very clean. Our host changed our sheets in the middle of our week and made sure we had fresh towels. She was very attentive and answered any questions we had. Be sure to visit the cheese shop across the street too! We would definitely return to this Air bnb. I love Amsterdam!"
42970,198430395,2017-09-29,21146467,Randy,Space was very clean and was offered everything we needed for our short stay! Monique was wonderful and very friendly. We would definitely stay here again when we come back to explore this beautiful city!
42970,199940476,2017-10-03,151125109,Sarah,Perfect place for a wonderful trip!
42970,202156850,2017-10-10,47721592,Leanne,"We arrived early from a boat tour and Dionne warmly welcomed us, helped us lug our bags up the steep steps and kept them for us until the previous guests had checked out. We arrived home to find our bags delivered to our rooms and everything ready. Having the use of the washing machine and dryer was fantastic. For many people this is not a big deal but we had been travelling for two weeks by this time and it was wonderful. Dionne even helped us with this. The bikes were great but I'm rather short so it was a bit tricky to use easily. My husband had no problem. Thanks for your hospitality Dionne."
42970,202829981,2017-10-13,9453637,Logan,"There aren't enough good things to say about the place or the service. You can't beat the location--it's right in the middle of the city, near the canals and lots of cute shops and good restaurants. It's close to everything and you can literally walk or ride a bike everywhere within 15 min. or less. We only used the trams to & from the airport. The apartment was clean, comfortable and had everything we needed. Dionne made everything very personable and made us feel very welcome. We hope to come back and stay again!"
42970,204291419,2017-10-17,14628037,Yurissa,"Excellent place!!! Location more than perfect right in the center, bed and bathroom amenities awesome, and lovely treats! Thank you Dione! We had an amazing time!"
42970,206871625,2017-10-27,153246468,Sharon,"Surpassed our expectations, location wise and room wise. Amazing place to stay"
42970,208878159,2017-11-03,88346899,Minty,"The room is in a perfect location, just 2 tram stops from the train station! The bed was extremely comfy and the room was so clean when we arrived!"
42970,210414150,2017-11-09,154253812,Tiffany,The place is cosy and surrounded by restaurants. Can easily get food!
42970,211950191,2017-11-15,77000610,Fernando,Great Location!
42970,220406093,2017-12-22,98204432,Amy,"i stayed here with my niece as we explored europe and we thoroughly enjoyed amsterdam. this apt is in a great location in central/downtown. you can walk there from the train station and enjoy the quiet biking life of amsterdam with the 2 bikes that are included. excellent bed and bedding. bathroom and shower were nice. the only hard part is the steep stairway to get up into your second floor room, but for young active people it is do-able and likely the norm of apartment living in amsterdam! thanks for the great stay."
